,participant,participant_code,card_no,correct_card,correct_persevering,seq_no,rule,card_shape,card_number,card_colour,reaction_time_ms,status,card_selected,error,perseverance_error,not_perseverance_error
196,221478.0,s.fa171c49-91e1-44b0-b9e3-9937dca02dca.txt,14,4,1,3,color,circle,4,green,3893,1,4,0,0,0
197,221478.0,s.fa171c49-91e1-44b0-b9e3-9937dca02dca.txt,14,4,1,4,color,circle,4,green,1057,1,4,0,0,0
198,221478.0,s.fa171c49-91e1-44b0-b9e3-9937dca02dca.txt,23,2,3,5,color,cross,2,red,921,1,2,0,0,0
199,221478.0,s.fa171c49-91e1-44b0-b9e3-9937dca02dca.txt,20,1,3,6,color,cross,1,yellow,1459,1,1,0,0,0
200,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,0,1,shape,triangle,1,yellow,5691,1,1,0,0,0
201,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,3,0,2,shape,triangle,3,red,2410,1,3,0,0,0
202,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,23,2,0,3,shape,cross,2,red,1597,1,2,0,0,0
203,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,0,4,shape,triangle,1,yellow,1288,1,1,0,0,0
204,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,0,5,shape,triangle,1,yellow,929,1,1,0,0,0
205,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,60,3,0,6,shape,triangle,3,yellow,1353,1,3,0,0,0
206,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,61,4,0,7,shape,triangle,4,blue,1240,1,4,0,0,0
207,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,10,3,0,8,shape,circle,3,green,2346,1,3,0,0,0
208,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,24,2,0,9,shape,cross,2,yellow,1455,1,2,0,0,0
209,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,3,0,10,shape,star,3,red,1129,1,3,0,0,0
210,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,60,2,2,1,number,triangle,3,yellow,1009,2,3,1,0,1
211,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,4,4,2,number,star,3,red,1528,2,1,1,0,1
212,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,63,2,2,3,number,triangle,4,red,4108,2,1,1,0,1
213,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,5,1,1,4,number,circle,2,blue,2501,2,2,1,0,1
214,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,8,1,1,5,number,circle,2,yellow,1809,2,4,1,0,1
215,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,63,2,2,6,number,triangle,4,red,1168,1,2,0,0,0
216,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,60,2,2,7,number,triangle,3,yellow,1060,1,2,0,0,0
217,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,12,1,1,8,number,circle,3,yellow,1573,1,1,0,0,0
218,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,2,2,9,number,triangle,1,yellow,1001,1,2,0,0,0
219,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,24,2,2,1,color,cross,2,yellow,1836,2,3,1,0,1
220,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,3,3,2,color,triangle,3,red,2978,2,1,1,0,1
221,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,60,3,3,3,color,triangle,3,yellow,1846,2,4,1,0,1
222,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,20,1,1,4,color,cross,1,yellow,1058,1,1,0,0,0
223,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,23,2,2,5,color,cross,2,red,1271,1,2,0,0,0
224,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,61,4,4,6,color,triangle,4,blue,1142,1,4,0,0,0
225,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,3,3,7,color,triangle,3,red,1160,1,3,0,0,0
226,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,13,4,4,8,color,circle,4,blue,1066,1,4,0,0,0
227,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,4,1,shape,triangle,1,yellow,1166,1,1,0,0,0
228,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,12,3,4,2,shape,circle,3,yellow,1026,1,3,0,0,0
229,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,18,1,2,3,shape,cross,1,green,999,1,1,0,0,0
230,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,33,1,3,4,shape,star,1,blue,988,1,1,0,0,0
231,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,61,4,3,5,shape,triangle,4,blue,933,1,4,0,0,0
232,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,4,6,shape,triangle,1,yellow,2292,1,1,0,0,0
233,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,37,2,3,7,shape,star,2,blue,3037,1,2,0,0,0
234,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,3,1,8,shape,triangle,3,red,1251,1,3,0,0,0
235,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,34,4,4,1,number,star,1,green,1235,2,1,1,0,1
236,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,24,3,3,2,number,cross,2,yellow,1223,2,4,1,0,1
237,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,4,4,3,number,star,3,red,1433,1,4,0,0,0
238,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,49,2,2,4,number,triangle,1,blue,987,1,2,0,0,0
239,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,63,2,2,5,number,triangle,4,red,3050,1,2,0,0,0
240,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,4,4,6,number,star,3,red,1239,1,4,0,0,0
241,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,12,1,1,7,number,circle,3,yellow,1375,1,1,0,0,0
242,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,18,1,1,1,color,cross,1,green,1272,2,3,1,0,1
243,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,30,4,4,2,color,cross,4,green,1679,2,2,1,0,1
244,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,63,4,4,3,color,triangle,4,red,1215,2,2,1,0,1
245,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,33,1,1,4,color,star,1,blue,995,1,1,0,0,0
246,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,42,3,3,5,color,star,3,green,1065,1,3,0,0,0
247,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,4,1,1,number,star,2,red,1124,2,2,1,0,1
248,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,8,1,4,2,number,circle,2,yellow,1139,2,4,1,1,0
249,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,14,1,2,3,number,circle,4,green,1211,2,2,1,1,0
250,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,4,1,4,number,star,2,red,1630,2,2,1,0,1
251,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,33,4,3,5,number,star,1,blue,1048,2,3,1,1,0
252,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,8,1,4,6,number,circle,2,yellow,1246,1,1,0,0,0
253,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,42,3,3,1,shape,star,3,green,976,2,4,1,0,1
254,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,60,3,3,2,shape,triangle,3,yellow,960,2,2,1,0,1
255,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,8,2,2,3,shape,circle,2,yellow,1784,1,2,0,0,0
256,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,30,4,4,4,shape,cross,4,green,1150,1,4,0,0,0
257,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,52,1,1,5,shape,triangle,1,yellow,907,1,1,0,0,0
258,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,5,2,2,6,shape,circle,2,blue,1081,1,2,0,0,0
259,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,30,4,4,7,shape,cross,4,green,1279,1,4,0,0,0
260,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,31,4,3,1,color,cross,4,red,1163,1,4,0,0,0
261,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,5,2,1,2,color,circle,2,blue,917,1,2,0,0,0
262,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,23,2,3,3,color,cross,2,red,823,1,2,0,0,0
263,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,18,1,3,4,color,cross,1,green,882,1,1,0,0,0
264,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,20,1,3,5,color,cross,1,yellow,1182,1,1,0,0,0
265,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,3,1,1,shape,star,3,red,921,1,3,0,0,0
266,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,2,1,2,shape,star,2,red,1014,1,2,0,0,0
267,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,14,4,2,3,shape,circle,4,green,1098,1,4,0,0,0
268,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,49,1,3,4,shape,triangle,1,blue,1202,1,1,0,0,0
269,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,31,4,1,5,shape,cross,4,red,1279,1,4,0,0,0
270,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,43,4,4,1,number,star,3,red,1752,2,3,1,0,1
271,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,49,2,2,2,number,triangle,1,blue,1217,2,3,1,0,1
272,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,2,2,3,number,triangle,3,red,1152,1,2,0,0,0
273,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,31,3,3,4,number,cross,4,red,1009,1,3,0,0,0
274,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,14,1,1,5,number,circle,4,green,1436,1,1,0,0,0
275,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,12,1,1,6,number,circle,3,yellow,1023,1,1,0,0,0
276,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,31,3,3,7,number,cross,4,red,984,1,3,0,0,0
277,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,24,2,2,1,shape,cross,2,yellow,1031,2,3,1,0,1
278,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,13,4,4,2,shape,circle,4,blue,930,2,3,1,0,1
279,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,49,1,1,3,shape,triangle,1,blue,2456,1,1,0,0,0
280,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,10,3,3,4,shape,circle,3,green,1080,1,3,0,0,0
281,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,59,3,3,5,shape,triangle,3,red,1077,1,3,0,0,0
282,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,18,1,1,6,shape,cross,1,green,1099,1,1,0,0,0
283,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,34,1,4,1,color,star,1,green,1298,1,1,0,0,0
284,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,2,4,2,color,star,2,red,1350,1,2,0,0,0
285,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,24,2,3,3,color,cross,2,yellow,1417,1,2,0,0,0
286,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,13,4,1,4,color,circle,4,blue,1719,1,4,0,0,0
287,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,2,4,5,color,star,2,red,1392,1,2,0,0,0
288,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,42,3,2,1,shape,star,3,green,1558,1,3,0,0,0
289,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,20,1,4,2,shape,cross,1,yellow,1376,1,1,0,0,0
290,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,12,3,4,3,shape,circle,3,yellow,1908,1,3,0,0,0
291,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,34,1,2,4,shape,star,1,green,1184,1,1,0,0,0
292,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,39,2,1,5,shape,star,2,red,1902,1,2,0,0,0
293,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,5,2,3,6,shape,circle,2,blue,1304,1,2,0,0,0
294,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,61,4,2,1,color,triangle,4,blue,959,1,4,0,0,0
295,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,61,4,2,2,color,triangle,4,blue,1049,1,4,0,0,0
296,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,14,4,1,3,color,circle,4,green,963,1,4,0,0,0
297,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,14,4,1,4,color,circle,4,green,925,1,4,0,0,0
298,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,23,2,3,5,color,cross,2,red,1252,1,2,0,0,0
299,844810.0,s.727f9e4c-2eab-4d01-8176-cd62d77d550a.txt,20,1,3,6,color,cross,1,yellow,1042,1,1,0,0,0
300,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,0,1,shape,triangle,1,yellow,1888,2,2,1,0,1
301,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,3,0,2,shape,triangle,3,red,2948,2,1,1,0,1
302,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,23,2,0,3,shape,cross,2,red,1637,2,3,1,0,1
303,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,0,4,shape,triangle,1,yellow,1432,1,1,0,0,0
304,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,0,5,shape,triangle,1,yellow,1774,1,1,0,0,0
305,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,60,3,0,6,shape,triangle,3,yellow,1385,1,3,0,0,0
306,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,61,4,0,7,shape,triangle,4,blue,1640,1,4,0,0,0
307,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,10,3,0,8,shape,circle,3,green,1433,1,3,0,0,0
308,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,24,2,0,9,shape,cross,2,yellow,994,1,2,0,0,0
309,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,3,0,10,shape,star,3,red,1303,1,3,0,0,0
310,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,60,2,2,1,number,triangle,3,yellow,1054,2,3,1,0,1
311,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,4,4,2,number,star,3,red,1959,2,1,1,0,1
312,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,63,2,2,3,number,triangle,4,red,1197,1,2,0,0,0
313,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,5,1,1,4,number,circle,2,blue,1300,2,2,1,0,1
314,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,8,1,1,5,number,circle,2,yellow,1943,1,1,0,0,0
315,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,63,2,2,6,number,triangle,4,red,1307,1,2,0,0,0
316,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,60,2,2,7,number,triangle,3,yellow,953,1,2,0,0,0
317,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,12,1,1,8,number,circle,3,yellow,1272,1,1,0,0,0
318,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,2,2,9,number,triangle,1,yellow,1069,1,2,0,0,0
319,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,24,2,2,1,color,cross,2,yellow,1187,2,3,1,0,1
320,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,3,3,2,color,triangle,3,red,2609,2,1,1,0,1
321,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,60,3,3,3,color,triangle,3,yellow,1408,1,3,0,0,0
322,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,20,1,1,4,color,cross,1,yellow,1800,1,1,0,0,0
323,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,23,2,2,5,color,cross,2,red,1157,1,2,0,0,0
324,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,61,4,4,6,color,triangle,4,blue,1364,1,4,0,0,0
325,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,3,3,7,color,triangle,3,red,914,1,3,0,0,0
326,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,13,4,4,8,color,circle,4,blue,1838,1,4,0,0,0
327,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,4,1,shape,triangle,1,yellow,981,1,1,0,0,0
328,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,12,3,4,2,shape,circle,3,yellow,1089,1,3,0,0,0
329,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,18,1,2,3,shape,cross,1,green,1191,1,1,0,0,0
330,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,33,1,3,4,shape,star,1,blue,801,1,1,0,0,0
331,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,61,4,3,5,shape,triangle,4,blue,1098,1,4,0,0,0
332,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,4,6,shape,triangle,1,yellow,1017,1,1,0,0,0
333,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,37,2,3,7,shape,star,2,blue,1088,1,2,0,0,0
334,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,3,1,8,shape,triangle,3,red,1267,1,3,0,0,0
335,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,34,4,4,1,number,star,1,green,1111,2,1,1,0,1
336,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,24,3,3,2,number,cross,2,yellow,1373,1,3,0,0,0
337,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,4,4,3,number,star,3,red,1363,1,4,0,0,0
338,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,49,2,2,4,number,triangle,1,blue,1246,1,2,0,0,0
339,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,63,2,2,5,number,triangle,4,red,1159,1,2,0,0,0
340,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,4,4,6,number,star,3,red,1592,1,4,0,0,0
341,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,12,1,1,7,number,circle,3,yellow,1842,1,1,0,0,0
342,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,18,1,1,1,color,cross,1,green,1464,2,3,1,0,1
343,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,30,4,4,2,color,cross,4,green,1211,1,4,0,0,0
344,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,63,4,4,3,color,triangle,4,red,1226,1,4,0,0,0
345,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,33,1,1,4,color,star,1,blue,1319,1,1,0,0,0
346,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,42,3,3,5,color,star,3,green,1229,1,3,0,0,0
347,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,39,4,1,1,number,star,2,red,914,2,2,1,0,1
348,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,8,1,4,2,number,circle,2,yellow,1348,1,1,0,0,0
349,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,14,1,2,3,number,circle,4,green,1287,1,1,0,0,0
350,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,39,4,1,4,number,star,2,red,1975,1,4,0,0,0
351,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,33,4,3,5,number,star,1,blue,1521,1,4,0,0,0
352,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,8,1,4,6,number,circle,2,yellow,1052,1,1,0,0,0
353,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,42,3,3,1,shape,star,3,green,1332,2,4,1,0,1
354,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,60,3,3,2,shape,triangle,3,yellow,957,1,3,0,0,0
355,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,8,2,2,3,shape,circle,2,yellow,1649,1,2,0,0,0
356,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,30,4,4,4,shape,cross,4,green,1004,1,4,0,0,0
357,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,52,1,1,5,shape,triangle,1,yellow,783,1,1,0,0,0
358,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,5,2,2,6,shape,circle,2,blue,1033,1,2,0,0,0
359,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,30,4,4,7,shape,cross,4,green,958,1,4,0,0,0
360,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,31,4,3,1,color,cross,4,red,864,1,4,0,0,0
361,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,5,2,1,2,color,circle,2,blue,790,1,2,0,0,0
362,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,23,2,3,3,color,cross,2,red,796,1,2,0,0,0
363,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,18,1,3,4,color,cross,1,green,823,1,1,0,0,0
364,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,20,1,3,5,color,cross,1,yellow,748,1,1,0,0,0
365,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,3,1,1,shape,star,3,red,981,1,3,0,0,0
366,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,39,2,1,2,shape,star,2,red,836,1,2,0,0,0
367,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,14,4,2,3,shape,circle,4,green,1185,1,4,0,0,0
368,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,49,1,3,4,shape,triangle,1,blue,992,1,1,0,0,0
369,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,31,4,1,5,shape,cross,4,red,989,1,4,0,0,0
370,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,43,4,4,1,number,star,3,red,990,2,3,1,0,1
371,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,49,2,2,2,number,triangle,1,blue,1228,1,2,0,0,0
372,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,2,2,3,number,triangle,3,red,966,1,2,0,0,0
373,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,31,3,3,4,number,cross,4,red,1616,2,4,1,0,1
374,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,14,1,1,5,number,circle,4,green,1327,1,1,0,0,0
375,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,12,1,1,6,number,circle,3,yellow,990,1,1,0,0,0
376,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,31,3,3,7,number,cross,4,red,2308,1,3,0,0,0
377,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,24,2,2,1,shape,cross,2,yellow,982,2,3,1,0,1
378,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,13,4,4,2,shape,circle,4,blue,1051,1,4,0,0,0
379,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,49,1,1,3,shape,triangle,1,blue,1187,1,1,0,0,0
380,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,10,3,3,4,shape,circle,3,green,3086,1,3,0,0,0
381,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,59,3,3,5,shape,triangle,3,red,1029,1,3,0,0,0
382,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,18,1,1,6,shape,cross,1,green,1006,1,1,0,0,0
383,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,34,1,4,1,color,star,1,green,852,1,1,0,0,0
384,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,39,2,4,2,color,star,2,red,1007,1,2,0,0,0
385,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,24,2,3,3,color,cross,2,yellow,1217,1,2,0,0,0
386,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,13,4,1,4,color,circle,4,blue,1206,1,4,0,0,0
387,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,39,2,4,5,color,star,2,red,861,1,2,0,0,0
388,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,42,3,2,1,shape,star,3,green,905,1,3,0,0,0
389,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,20,1,4,2,shape,cross,1,yellow,1016,1,1,0,0,0
390,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,12,3,4,3,shape,circle,3,yellow,948,1,3,0,0,0
391,388850.0,s.a96ff720-ce4d-436d-ba17-68cf2e1c0b08.txt,34,1,2,4,shape,star,1,green,869,1,1,0,0,0
